"minGCV","optimalBandwidth","meanBeta.Intercept","meanBeta.Air_Mean","meanBeta.FIN_SQ_FT","meanBeta.ACRES_POLY","meanBeta.YEAR_BUILT","meanBeta.OWNOCC","meanBeta.MED_INCOME","meanBeta.MCA3","meanBeta.LAKE_dist","meanBeta.PARK_dist","meanBeta.SHOP_dist","meanBeta.CBD_dist","meanBeta.PercWhite","meanBeta.PercU18","sterBeta.Intercept","sterBeta.Air_Mean","sterBeta.FIN_SQ_FT","sterBeta.ACRES_POLY","sterBeta.YEAR_BUILT","sterBeta.OWNOCC","sterBeta.MED_INCOME","sterBeta.MCA3","sterBeta.LAKE_dist","sterBeta.PARK_dist","sterBeta.SHOP_dist","sterBeta.CBD_dist","sterBeta.PercWhite","sterBeta.PercU18"
0.0437192437589826,650,6.46335161116665,-0.00261031566654546,0.000289152433840798,0.259629948374635,0.00196169139416138,0.0218881885231613,2.20179309768692e-06,0.00241279396173014,2.24663834051409e-05,2.01776382370948e-06,-2.15621625691043e-06,7.55388459675234e-06,0.00369642366214398,-1.29853415869736e-05,1.98107303704627,0.00185981867752499,2.74193323219339e-05,0.146175084145125,0.0009405147854362,0.0384452363791677,8.49245274603726e-07,0.00235799303656442,2.26027095154092e-05,1.05011235560147e-05,1.24229174952864e-05,5.87419594383714e-06,0.00102389146791084,0.00132460529611054
0.0438959542219118,650,6.36095193260032,-0.00265251942625494,0.000290742698905252,0.261720284388093,0.00197378694121289,0.0193402024400556,2.17787932604668e-06,0.00266270435702597,2.26700516735025e-05,1.35768095252771e-06,-2.06447296576991e-06,7.49457083757611e-06,0.00367071986990593,-0.00011747053091921,1.94662189772367,0.00189783692573539,2.71691063746836e-05,0.144178544026461,0.000926591027317849,0.0388014766759425,8.39185361614046e-07,0.00244492543029257,2.26766148663813e-05,1.06907690421568e-05,1.16087790747074e-05,5.73806598586751e-06,0.00103906351827062,0.00158223932862988
0.0440809413419811,650,6.46078316189783,-0.00256408421093467,0.000290746160048959,0.249594819221892,0.00194221515566105,0.0215473357014766,2.16630904400748e-06,0.00250394820183081,2.29917799383502e-05,8.83786616907482e-07,-2.1710865595578e-06,7.97052661445899e-06,0.00370694149226839,-1.03934499678513e-05,1.97751062139452,0.00174293690981072,3.03766116576777e-05,0.14348175253973,0.000996337073257959,0.0392770611005964,8.18569964543255e-07,0.00231222074596091,2.0506320453883e-05,1.06374431667123e-05,1.12549933088668e-05,6.28233746634107e-06,0.00098056563747156,0.00154115235693781
0.0437092665551874,650,6.41324139310011,-0.00256968872550424,0.000290359627709929,0.259296783012992,0.00199908381011197,0.0208112292585404,2.19429775181821e-06,0.00235605798114141,2.2613340428322e-05,2.20076430434163e-06,-3.16430221758433e-06,7.48823975360941e-06,0.00370961549824724,-8.2956800183901e-05,2.08241011940186,0.0018376072098423,3.04178998041329e-05,0.139148180328966,0.00104751248438989,0.0367113724205022,8.11218358482585e-07,0.00227808229156642,1.87137466965749e-05,1.11815310158659e-05,1.25454224839507e-05,5.66679758116454e-06,0.00106612176452367,0.00157969766652395
0.0433804831869808,650,6.47655305192076,-0.00260160859963254,0.000289330547695244,0.26611357970314,0.00194952290950098,0.0225427892501375,2.22171060938867e-06,0.00242408353303957,2.12109456336169e-05,1.75437412812004e-06,-1.55714309794541e-06,7.42130202411908e-06,0.0037047242580074,-0.000125926190276025,2.01673816044274,0.00193773488986421,2.86389548694955e-05,0.144362202068291,0.000980562413529895,0.0396455088042757,8.88176323489307e-07,0.00226787588146314,2.5126205629909e-05,1.12937729717756e-05,1.11766791651702e-05,6.23546811812582e-06,0.00104809614629951,0.00152972874606261
0.043453652385487,650,6.38049394331167,-0.00251173224372216,0.000289831810117002,0.25464608378379,0.00196639479323389,0.0201216354731628,2.18828769670163e-06,0.00259973569207644,2.09918890171004e-05,1.71764813359607e-06,-2.35255850940376e-06,7.2775346531459e-06,0.00370181694768431,-2.85173326221891e-05,1.97588042341563,0.00185894524504654,2.95304211461418e-05,0.142256435690399,0.000985829329815716,0.0417863571103056,8.31915476031903e-07,0.00228745832535787,2.12077115161832e-05,1.03110124786737e-05,1.3030626288397e-05,5.98713773370592e-06,0.00109326878044118,0.00148411126091222
0.0436207184406648,650,6.3795463489839,-0.00256025237274233,0.000290070916695482,0.254622969739199,0.00199962143844057,0.0216335362113891,2.17111263747093e-06,0.00244817127029413,2.27353517195158e-05,1.15349517789118e-06,-1.77996033743155e-06,7.39207793507427e-06,0.00372728317172354,-3.14516855418724e-05,2.05280501725374,0.00194230522664657,2.96279145843549e-05,0.128481529861915,0.00102364133623164,0.0373672970989747,7.7285851849068e-07,0.0023165711952841,2.14824701670726e-05,9.75255785404193e-06,1.12933895356116e-05,5.90927990880423e-06,0.000978179832355774,0.00146093728350296
0.0436764157465574,650,6.46920910516143,-0.00262550661245473,0.000290093745872914,0.256469331543621,0.0019550005155787,0.0230079350945486,2.18759985207799e-06,0.00244267693728932,2.24280822012845e-05,1.25872073603363e-06,-3.17062875184259e-06,7.41032152192083e-06,0.00373775752465208,1.9277424640985e-05,1.97722815711174,0.00176494089137815,2.7924874789723e-05,0.137230613501782,0.000992878707409587,0.0398235049508569,8.03144822546179e-07,0.00225451467130978,2.07371521984898e-05,1.07767246246303e-05,1.15329167910511e-05,5.99694931407336e-06,0.00108138312253795,0.00150696180023966
0.0439071240710682,650,6.41497309707901,-0.00262851003123153,0.000289624869489722,0.252955583263149,0.00197360499834307,0.0220902434212457,2.21600748571068e-06,0.00249311324474282,2.30049896068022e-05,7.39051642462888e-07,-2.4771608005229e-06,7.47191788427918e-06,0.00369285688157025,8.42233485412508e-05,1.96626212959368,0.00188543696867493,2.92751709016214e-05,0.142410531568921,0.000995722774870398,0.0385795500823543,8.3409342071034e-07,0.00241061282591628,2.05661914275015e-05,1.01534907409301e-05,1.18358694525115e-05,5.71048086244873e-06,0.00106998295585171,0.00154689310605122
0.0437416405024494,650,6.38328450665353,-0.00260384246154924,0.00028881253822439,0.264135100434014,0.00199827179773291,0.0212770870443114,2.22264939470191e-06,0.00242765937371613,2.25896140256654e-05,1.40358354124616e-06,-2.93803817128607e-06,7.66658605227183e-06,0.00371272211094283,-1.94402478283751e-05,1.95488199566293,0.00188789383337551,2.97103153293778e-05,0.145760529675473,0.00100119286491821,0.0400754399038072,8.32549357004086e-07,0.00226563114223284,2.07692753010302e-05,9.99550058549655e-06,1.21024233624429e-05,6.01299963714003e-06,0.00102584973035586,0.0013545535648592
